author_num,filename,date
2055,API-PureStorage-0.01.tar.gz,1467332589
3783,Marpa-R3-4.001_016.tar.gz,1467333662
6770,RT-Extension-AssetSQL-0.02.tar.gz,1467336243
6770,RT-Extension-MandatoryOnTransition-0.11.tar.gz,1467336254
6770,RT-Extension-AssetSQL-0.03.tar.gz,1467337404
6876,Mail-Milter-Authentication-v1.1.0.tar.gz,1467338175
6601,Data-Sah-Coerce-perl-date-str_natural-0.005.tar.gz,1467342080
3903,Test-Vars-0.010.tar.gz,1467342928
6601,Nodejs-Util-0.005.tar.gz,1467344832
3148,Plack-Middleware-SetLocalEnv-0.01.tar.gz,1467345151
6601,File-Which-Patch-Hide-0.003.tar.gz,1467345470
6601,Language-Expr-0.28.tar.gz,1467345481
6675,DateTime-TimeZone-Local-Win32-1.91.tar.gz,1467346574
3148,Plack-Middleware-SetLocalEnv-0.02.tar.gz,1467347422
5256,Physics-Unit-0.54.tar.gz,1467349930
1497,LCFG-Build-Tools-0.6.5.tar.gz,1467350103
5393,Data-RandomPerson-0.60.tar.gz,1467353321
6601,App-SahUtils-0.35.tar.gz,1467359365
2813,Catmandu-Stat-0.11.tar.gz,1467359988
2813,Catmandu-Stat-0.12.tar.gz,1467360393
7057,MARC-Spec-0.0.1.tar.gz,1467361023
1084,Text-BibTeX-0.75_04.tar.gz,1467363314
7057,MARC-Spec-0.0.2.tar.gz,1467363401
2399,Algorithm-TokenBucket-0.38.tar.gz,1467364174
5583,WWW-ClickSource-0.7.tar.gz,1467371967
4126,App-ModuleBuildTiny-0.014.tar.gz,1467376668
6343,Graphics-Framebuffer-5.86.tar.gz,1467377069
3992,Fl-0.99.14.tar.gz,1467378524
1764,Devel-Pragma-1.1.0.tar.gz,1467380431
36,Shell-Cmd-2.10.tar.gz,1467381580
2055,API-PureStorage-0.02.tar.gz,1467382805
5790,Bio-Roary-3.6.3.tar.gz,1467384105
2221,Sys-Virt-2.0.0.tar.gz,1467384340
6981,App-DuckPAN-1007.tar.gz,1467384983
5784,OpusVL-AppKit-Schema-AppKitAuthDB-2.tar.gz,1467385070
5784,OpusVL-AppKit-Schema-AppKitAuthDB-3.tar.gz,1467385082
5580,Game-WordBrain-0.2.1.tar.gz,1467385687
6518,Dancer2-Plugin-Redis-0.005.tar.gz,1467385774
2058,App-Seacan-0.1.0.tar.gz,1467386555
6190,Dist-Zilla-PluginBundle-Author-MAXHQ-2.000000.tar.gz,1467386642
6190,Dist-Zilla-PluginBundle-Author-MAXHQ-2.000001.tar.gz,1467387639
2405,Net-LDAP-SID-0.001.tar.gz,1467389396
6238,Template-Resolver-1.10.tar.gz,1467389484
2405,Net-LDAP-Server-Test-0.20.tar.gz,1467389799
2405,Net-LDAP-Class-0.27.tar.gz,1467390118
2591,Test2-Suite-0.000045.tar.gz,1467390683
2055,API-PureStorage-0.03.tar.gz,1467390962
5862,Business-CyberSource-0.010007.tar.gz,1467391281
6238,Template-Resolver-1.11.tar.gz,1467391851
6518,Dancer2-Plugin-Redis-0.006.tar.gz,1467392928
5026,Map-Tube-Tokyo-0.23.tar.gz,1467395968
709,Ogg-Vorbis-Header-0.04.tar.gz,1467397068
998,String-Normal-0.04.tar.gz,1467398822
6745,Rethinkdb-0.14.tar.gz,1467399397
6518,Dancer2-Session-Redis-0.003.tar.gz,1467399484
692,Dist-Zilla-Plugin-ApacheTest-0.02.tar.gz,1467401956
6170,CGI-Github-Webhook-0.05.tar.gz,1467404617
3040,Digest-Bcrypt-1.206.tar.gz,1467411202
3082,Bio-BPWrapper-1.09.tar.gz,1467411974
3265,Device-Chip-AVR_HVSP-0.04.tar.gz,1467417888
6189,Evented-Configuration-3.93.tar.gz,1467419268
2591,Test2-Suite-0.000046-TRIAL.tar.gz,1467419586
2591,Test2-Workflow-0.000013-TRIAL.tar.gz,1467419751
3082,Bio-BPWrapper-1.10.tar.gz,1467421653
2591,Test2-Suite-0.000047-TRIAL.tar.gz,1467421828
195,Dios-0.001001.tar.gz,1467424334
5026,Calendar-Gregorian-0.06.tar.gz,1467425949
5580,Game-WordBrain-0.2.2.tar.gz,1467426947
3082,Bio-BPWrapper-1.11.tar.gz,1467432489
5029,Dist-Zilla-Plugin-DynamicPrereqs-0.030.tar.gz,1467441346
3369,Unicode-LineBreak-2016.007_02.tar.gz,1467442883
6683,Perl-Critic-Freenode-0.015.tar.gz,1467444106
2629,LINE-Bot-API-0.04.tar.gz,1467447032
1084,Text-BibTeX-0.75_05.tar.gz,1467448298
78,URI-Fetch-0.13.tar.gz,1467448615
1824,DBIx-Lite-0.26.tar.gz,1467449844
78,Memoize-ExpireLRU-0.55_02-TRIAL.tar.gz,1467455682
5530,Evo-0.0226.tar.gz,1467462339
5530,Mojo-Pua-0.004.tar.gz,1467462426
4376,JSON-Validator-0.75.tar.gz,1467463496
4376,Swagger2-0.83.tar.gz,1467464650
6587,Config-Perl-0.06.tar.gz,1467465357
6473,IPC-LeaderBoard-0.02.tar.gz,1467471642
2688,Web-Query-0.37.tar.gz,1467478003
6343,Graphics-Framebuffer-5.87.tar.gz,1467478631
2942,WebService-Dropbox-2.00.tar.gz,1467479709
1537,Astro-satpass-0.072.tar.gz,1467479721
692,Dist-Zilla-PluginBundle-MSCHOUT-0.25.tar.gz,1467482626
692,Dist-Zilla-PluginBundle-MSCHOUT-0.26.tar.gz,1467484985
5522,Artifactory-Client-v1.1.6.tar.gz,1467485758
2942,WebService-Dropbox-2.01.tar.gz,1467486453
4167,Git-Hooks-1.13.0.tar.gz,1467488292
6683,Perl-Critic-Freenode-0.016.tar.gz,1467496483
160,App-plockf-0.01.tar.gz,1467498647
